train_indices;barrio;cod_barrio;distrito;cod_distrito;longitud;latitud;precio.house.m2;sup.const;sup.util;ref.hip.zona;dorm;banos;tipo.casa;inter.exter;ascensor;estado;antig;comercial;casco.historico;Ruidos_ext;Mal_olor;Poca_limp;Malas_comunic;Pocas_zonas;Delincuencia;M.30;CO;NO2;Nox;O3;SO2;PM10;Pobl.0_14_div_Poblac.Total;PoblJubilada_div_Poblac.Total;Inmigrantes.porc
586;Canillas;163;hortaleza;16;-3,651452;40,468858;1260;350;342;3650;6;5;chalet;exterior;si;buen_estado;7,5;1;0;0,29;0,12;0,36;0,11;0,21;0,21;0;-0,37117302;-0,00346781;-0,003660464;0,055845137;-0,402386443;-0,372216535;15,54690582;15,62521753;7,532426851
588;Ibiza;34;retiro;3;-3,675807;40,421844;6186;194;142;4565;4;3;piso;exterior;si;buen_estado;30;1;1;0,33;0,2;0,31;0,01;0,08;0,2;0;0,578744021;0,103857595;-0,001105807;-0,362834421;0,648975925;0,001089882;11,43431019;21,30855294;6,063612677
590;Embajadores;12;centro;1;-3,699158;40,413182;4808;156;130;3954;2;2;piso;exterior;no;buen_estado;30;1;1;0,43;0,33;0,64;0,04;0,74;0,76;1;0,680166712;-0,207606819;-0,132046434;-0,062630923;0,205435687;0,485819448;8,897225664;16,24441444;18,57260186
592;Vallehermoso;76;chamberi;7;-3,712652;40,446495;4379;80;70;4087;3;1;piso;exterior;si;a_reformar;30,45636128;1;0;0,45;0,27;0,32;0,03;0,24;0,24;1;0,314557882;0,707595191;0,349099938;0,811206048;0,511360646;0,228187943;10,20823902;22,752651;9,660205495
595;Quintana;153;ciudad_lineal;15;-3,648539;40,437053;3500;70;65;3035;3;1;piso;exterior;si;buen_estado;30;0;0;0,4;0,24;0,47;0,05;0,32;0,45;0;-0,602298082;-0,166525266;-0,138230993;0,008162955;-0,382853429;-0,447370312;12,64032448;20,78241528;13,43059008
596;Cuatro Caminos;62;tetuan;6;-3,698509;40,448596;4167;120;103;4297;4;2;piso;exterior;si;buen_estado;20;1;1;0,45;0,29;0,41;0,03;0,45;0,43;1;0,493856916;0,210931927;0,084336143;0,294690939;1,155607823;0,328897647;11,18104406;19,55661377;17,55990757
598;Lista;45;salamanca;4;-3,67432;40,431269;7538;65;45;6260;1;1;piso;exterior;si;nuevo-semin,;4,740915909;1;1;0,37;0,23;0,33;0,01;0,43;0,19;0;0,415343432;-0,469153357;-0,529877287;-0,08571327;0,99884044;-0,106540075;10,85083231;22,44510378;8,574556809
599;San Fermín;123;usera;12;-3,688682;40,367297;2750;120;110;2546;4;2;piso;exterior;si;buen_estado;9,544599047;0;0;0,45;0,47;0,62;0,59;0,48;0,75;0;-0,241718321;-0,00346781;-0,003660464;0,055845137;-0,680668796;0,218747947;14,76177323;17,68055585;20,54338511
600;Villaverde Alto, Casco Histórico de Villaverde;171;villaverde;17;-3,71413;40,348425;2417;61;54;2413;2;1;piso;exterior;no;buen_estado;30;0;0;0,44;0,39;0,52;0,23;0,49;0,73;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,567469814;-0,080493278;15,43409004;16,55947157;18,12365171
601;Lucero;103;latina;10;-3,749514;40,407712;2238;105;86;2549;4;1;piso;exterior;si;buen_estado;30;0;0;0,38;0,21;0,39;0,09;0,13;0,47;0;-0,356716793;0,112401913;0,231261509;-0,065176764;-0,718384112;-0,277915373;11,66186069;21,8191402;13,94780088
602;Valverde;86;fuencarral;8;-3,690594;40,493524;2286;70;68;3205;3;1;piso;exterior;no;a_reformar;42,36086289;0;0;0,34;0,19;0,48;0,19;0,39;0,4;0;-0,190649393;-0,00346781;-0,003660464;0,055845137;-0,536321906;-0,126864799;14,20421856;16,94858245;7,080644733
603;Pradolongo;127;usera;12;-3,705161;40,385864;2432;111;90;2734;2;1;piso;interior;si;buen_estado;7,5;0;0;0,44;0,31;0,52;0,2;0,26;0,69;0;0,577454148;-0,002256011;0,015379227;0,197851252;-0,584614718;0,267366084;14,76177323;17,68055585;20,54338511
604;Argüelles;92;moncloa;9;-3,718185;40,42923;2973;74;70;2968;3;1;piso;interior;si;a_reformar;25;0;0;0,37;0,24;0,28;0,05;0,05;0,33;1;0,212764889;0,007339717;0,144482568;0,039994527;0,056043541;0,136716543;14,23890704;18,79822108;8,043024157
607;Adelfas;32;retiro;3;-3,670957;40,403546;3883;103;91;3576;3;2;piso;exterior;si;buen_estado;15;1;1;0,5;0,39;0,45;0,02;0,59;0,43;0;0,453664392;-0,00346781;-0,003660464;0,045841477;-0,254031469;-0,084859648;11,43431019;21,30855294;6,063612677
608;Peñagrande;83;fuencarral;8;-3,720975;40,483809;3091;55;50;3362;2;1;piso;exterior;no;buen_estado;40;0;0;0,3;0,14;0,34;0,12;0,31;0,28;0;-0,172145986;0,020994138;0,013931737;0,623035845;-0,804862775;-0,035377347;14,20421856;16,94858245;7,080644733
609;Chopera;23;arganzuela;2;-3,6964;40,3942;2443;61;50;2970;3;1;piso;exterior;no;a_reformar;40;1;1;0,43;0,35;0,56;0,07;0,27;0,52;0;1,086511087;0,009748438;0,072859073;0,098380959;-0,685474109;0,485268096;12,40597363;16,46376624;12,06777025
610;Villaverde Alto, Casco Histórico de Villaverde;171;villaverde;17;-3,704109;40,343519;2800;60;50;2613;2;1;piso;exterior;no;buen_estado;40;0;0;0,44;0,39;0,52;0,23;0,49;0,73;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,606981688;-0,035368893;15,43409004;16,55947157;18,12365171
611;Imperial;21;arganzuela;2;-3,71295;40,403529;3587;75;69;4111;2;1;piso;exterior;si;buen_estado;25,53962295;1;1;0,39;0,31;0,49;0,22;0,28;0,33;0;0,474204683;0,72727786;0,406103745;1,226880055;-0,532660328;0,202354486;12,40597363;16,46376624;12,06777025
613;Entrevías;131;puente_vallecas;13;-3,667417;40,378263;1722;90;75;2456;3;1;piso;exterior;no;a_reformar;35;0;0;0,34;0,22;0,58;0,17;0,23;0,62;0;-0,592613941;-0,00346781;-0,003660464;0,066877546;-0,769481295;-0,137871154;14,08516192;17,53242516;15,65135819
614;Valdeacederas;65;tetuan;6;-3,704646;40,468792;3750;72;64;3159;2;2;atico;exterior;si;buen_estado;5;0;0;0,42;0,27;0,49;0,19;0,49;0,41;0;-0,039830304;-0,00346781;-0,003660464;0,265018939;-0,09069516;0,171750347;11,18104406;19,55661377;17,55990757
616;Ventas;151;ciudad_lineal;15;-3,653812;40,430893;2350;120;100;3119;4;2;piso;interior;no;buen_estado;25;0;0;0,41;0,26;0,47;0,38;0,31;0,41;0;-0,215657663;-0,00346781;-0,003660464;-0,181140338;-0,126977834;-0,444834166;12,64032448;20,78241528;13,43059008
617;Ciudad Universitaria;93;moncloa;9;-3,728601;40,47005;5000;240;220;3664;5;3;atico;exterior;si;buen_estado;30;1;0;0,35;0,17;0,32;0,16;0,11;0,25;0;-0,217948043;-0,00346781;-0,003660464;0,184858789;-0,610828384;-0,108225166;14,23890704;18,79822108;8,043024157
619;Sol;16;centro;1;-3,70265;40,416371;5472;36;30;4367;1;1;estudio;exterior;si;buen_estado;27,85735206;1;1;0,55;0,41;0,45;0,02;0,68;0,75;1;0,454538516;-0,862127297;-0,543683813;-0,127753235;0,400182715;0,405023563;12,64032448;20,78241528;13,43059008
620;Cuatro Vientos;106;latina;10;-3,783438;40,378933;2450;80;65;2851;3;1;piso;exterior;si;segunda_mano;40;0;0;0,21;0,67;0,78;0,72;0,72;0,16;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,572157304;-0,184897817;11,66186069;21,8191402;13,94780088
621;Concepción;154;ciudad_lineal;15;-3,657589;40,435662;2867;75;65;3465;2;1;piso;exterior;si;buen_estado;25;0;0;0,42;0,25;0,4;0,07;0,19;0,36;0;-0,285765935;-0,003752871;-0,00394188;-0,172362291;-0,018200315;-0,421296318;12,64032448;20,78241528;13,43059008
622;Castillejos;63;tetuan;6;-3,689089;40,463487;6500;60;53;4989;2;1;piso;exterior;si;buen_estado;32,3205801;1;1;0,43;0,26;0,35;0,02;0,51;0,38;0;-0,078936894;-0,053170525;0,192209696;-0,136289951;0,47710685;0,037591063;11,18104406;19,55661377;17,55990757
623;Cuatro Caminos;62;tetuan;6;-3,699689;40,452776;4651;43;38;2899;1;1;piso;exterior;no;reformado;30;0;0;0,45;0,29;0,41;0,03;0,45;0,43;1;0,269241522;0,056610795;0,020997745;0,507043937;0,91023454;0,295967309;11,18104406;19,55661377;17,55990757
626;Casco Histórico de Vallecas;181;vallecas;18;-3,621283;40,378574;1915;88;71;2894;3;1;piso;exterior;no;buen_estado;40;0;0;0,41;0,58;0,45;0,07;0,53;0,52;0;-0,579899702;-0,00346781;-0,003660464;0,183022036;-0,478974634;-0,222168696;16,32367335;11,57710845;9,574903049
627;Lista;45;salamanca;4;-3,673103;40,436267;4546;54;40;5554;2;1;piso;interior;si;nuevo-semin,;0;1;1;0,37;0,23;0,33;0,01;0,43;0,19;0;0,261610399;-0,121702246;-0,134785188;0,009893724;0,907232974;-0,17086554;10,85083231;22,44510378;8,574556809
628;Guindalera;44;salamanca;4;-3,663318;40,442326;3485;165;145;4164;4;2;piso;exterior;si;a_reformar;30;1;1;0,38;0,23;0,35;0,03;0,37;0,2;0;-0,336896968;-0,00346781;-0,003660464;0,184653925;0,260113696;-0,373564306;10,85083231;22,44510378;8,574556809
629;Palomeras Bajas;133;puente_vallecas;13;-3,654181;40,385345;2258;62;52;2646;2;1;piso;exterior;no;buen_estado;30;0;0;0,37;0,31;0,47;0,21;0,21;0,56;0;-0,986576208;-0,329543046;-0,493661855;0,147926152;-0,832951039;-0,392366485;14,08516192;17,53242516;15,65135819
630;Berruguete;66;tetuan;6;-3,707135;40,460875;3167;120;113;3843;3;3;atico;exterior;si;buen_estado;5;0;0;0,4;0,25;0,46;0,07;0,44;0,48;0;-0,014895377;-0,00346781;-0,003660464;0,221799194;0,242563141;0,23207129;11,18104406;19,55661377;17,55990757
631;San Diego;132;puente_vallecas;13;-3,670746;40,393991;2271;85;85;3090;4;1;piso;exterior;no;a_reformar;30;0;0;0,46;0,35;0,65;0,17;0,59;0,57;0;0,069120255;-0,00346781;-0,003660464;0,068246243;-0,569030633;-0,070728549;14,08516192;17,53242516;15,65135819
632;Quintana;153;ciudad_lineal;15;-3,6403077;40,441045;6515;62;44;6155;1;1;piso;exterior;si;nuevo-semin,;3,681212896;1;0;0,4;0,24;0,47;0,05;0,32;0,45;0;-0,877251688;-1,66122865;-1,371802461;0,061959896;-0,783025042;-0,417187049;12,64032448;20,78241528;13,43059008
633;Jerónimos;35;retiro;3;-3,690333;40,414493;7083;60;58;5488;1;1;piso;exterior;si;buen_estado;23,90090018;1;1;0,38;0,27;0,27;0,05;0,11;0,37;1;0,832906764;0,05913283;0,053233952;-0,620225252;0,457611406;0,523100185;11,43431019;21,30855294;6,063612677
634;San Isidro;113;carabanchel;11;-3,725009;40,395228;2908;87;76;2555;2;2;piso;exterior;si;buen_estado;15;0;0;0,43;0,3;0,53;0,18;0,33;0,61;0;0,43401798;-0,261108057;-0,253542987;0,208303944;0,002429672;0,002266384;13,43137217;18,6782269;17,83689337
635;Marroquina;143;moratalaz;14;-3,650125;40,412259;2818;55;50;3000;2;1;piso;exterior;no;a_reformar;40;0;0;0,28;0,15;0,31;0,16;0,13;0,27;0;0,217277591;-0,332838237;-0,282246721;-0,543696617;0,099221349;-0,453137378;13,08628404;22,22093651;7,956298696
637;Cármenes;101;latina;10;-3,731854;40,40238;8600;30;25;5461;1;1;estudio;interior;si;buen_estado;25,6457771;1;1;0,37;0,22;0,53;0,24;0,2;0,53;0;0,192996606;-0,133456106;-0,125992487;-0,145298395;-0,107479481;-0,034412102;11,66186069;21,8191402;13,94780088
639;Orcasur;122;usera;12;-3,695401;40,366416;3000;90;80;2822;2;2;piso;exterior;si;buen_estado;7,5;0;0;0,5;0,37;0,55;0,26;0,45;0,77;0;-0,215826922;-0,00346781;-0,003660464;0,055845137;-0,644536846;0,219379087;14,76177323;17,68055585;20,54338511
640;Cuatro Caminos;62;tetuan;6;-3,69662;40,44987;3709;213;180;3059;4;3;piso;exterior;si;buen_estado;40;0;0;0,45;0,29;0,41;0,03;0,45;0,43;1;0,414587377;0,061944879;0,023187026;0,282772867;1,103979877;0,308333396;11,18104406;19,55661377;17,55990757
641;Pueblo Nuevo;152;ciudad_lineal;15;-3,636807;40,427288;2706;70;60;2802;3;1;atico;exterior;si;buen_estado;30;0;0;0,38;0,23;0,45;0,18;0,35;0,51;0;-0,315382362;-0,00346781;-0,003660464;0,04762783;-0,441114141;-0,388157127;12,64032448;20,78241528;13,43059008
642;Entrevías;131;puente_vallecas;13;-3,66551;40,375816;2019;84;80;2453;3;1;piso;exterior;si;buen_estado;30;0;0;0,34;0,22;0,58;0,17;0,23;0,62;0;-0,612892349;-0,00346781;-0,003660464;0,06413984;-0,77432095;-0,175402287;14,08516192;17,53242516;15,65135819
644;Los Angeles;175;villaverde;17;-3,695333;40,365267;2339;109;96;2473;3;2;piso;exterior;si;buen_estado;50;0;0;0,36;0,32;0,45;0,52;0,33;0,51;0;-0,224605289;-0,00346781;-0,003660464;0,055845137;-0,643709906;0,209147707;15,43409004;16,55947157;18,12365171
646;Piovera;162;hortaleza;16;-3,628042;40,46254;5532;94;82;3955;3;2;piso;interior;no;reformado;15;1;0;0,24;0,1;0,21;0,28;0,07;0,17;0;-0,418271872;-0,00346781;-0,003660464;0,05584016;-0,888241268;-0,269165404;15,54690582;15,62521753;7,532426851
647;Universidad;15;centro;1;-3,700124;40,427567;5625;80;70;4456;3;2;piso;exterior;si;buen_estado;28,05838442;1;1;0,48;0,33;0,56;0,03;0,65;0,67;1;0,781185626;0,007614656;0,063432604;-0,95602992;1,213821875;0,438557853;8,897225664;16,24441444;18,57260186
648;Lucero;103;latina;10;-3,756534;40,404482;1717;99;89;1700;3;2;piso;exterior;no;a_reformar;35;0;0;0,38;0,21;0,39;0,09;0,13;0,47;0;-0,323049822;-0,00346781;-0,003660464;-0,047459871;-0,682900923;-0,286859068;11,66186069;21,8191402;13,94780088
649;Campamento;105;latina;10;-3,7887176;40,385482;2167;60;55;1300;2;1;piso;exterior;no;a_reformar;31,96112543;0;0;0,36;0,21;0,44;0,27;0,22;0,37;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,620731678;-0,171113038;11,66186069;21,8191402;13,94780088
652;Ciudad Universitaria;93;moncloa;9;-3,708422;40,450082;4032;62;62;3059;0;1;estudio;interior;si;buen_estado;21,13946971;0;0;0,35;0,17;0,32;0,16;0,11;0,25;1;0,297888931;0,47913988;0,194417386;0,882686573;0,767365289;0,299351395;14,23890704;18,79822108;8,043024157
653;Palomeras Bajas;133;puente_vallecas;13;-3,655014;40,385242;3556;45;40;2646;2;1;piso;exterior;no;buen_estado;26,20673769;0;0;0,37;0,31;0,47;0,21;0,21;0,56;0;-0,969857552;-0,292971024;-0,438704165;0,144206244;-0,827955106;-0,381178785;14,08516192;17,53242516;15,65135819
654;Valdemarín;95;moncloa;9;-3,784513;40,469407;3321;300;271;4730;5;4;chalet;exterior;no;buen_estado;7,5;1;0;0,24;0,13;0,32;0,27;0,09;0,18;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,802899891;-0,180995067;14,23890704;18,79822108;8,043024157
656;Casco Histórico de Vicálvaro;191;vicalvaro;19;-3,5741495;40,407903;2094;78;60;2830;2;2;piso;exterior;si;nuevo-semin,;0;0;0;0,35;0,45;0,46;0,18;0,4;0,44;0;-0,271862307;-0,00346781;-0,003660464;0,055845137;-0,564389546;-0,220679822;18,37401856;12,62526767;9,042112777
657;Valverde;86;fuencarral;8;-3,69598;40,491565;3452;84;78;3208;2;1;chalet;exterior;no;buen_estado;28,01557909;0;0;0,34;0,19;0,48;0,19;0,39;0,4;0;-0,162855408;-0,00346781;-0,003660464;0,125817061;-0,568726396;-0,055156635;14,20421856;16,94858245;7,080644733
659;Villaverde Alto, Casco Histórico de Villaverde;171;villaverde;17;-3,714323;40,345874;2545;55;50;2413;2;1;piso;exterior;no;buen_estado;30;0;0;0,44;0,39;0,52;0,23;0,49;0,73;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,572755079;-0,092368802;15,43409004;16,55947157;18,12365171
661;Valverde;86;fuencarral;8;-3,685527;40,493437;3278;90;82;2953;3;1;piso;exterior;si;buen_estado;25;0;0;0,34;0,19;0,48;0,19;0,39;0,4;0;-0,198997679;-0,00346781;-0,003660464;0,055845137;-0,499309937;-0,1843183;14,20421856;16,94858245;7,080644733
662;Trafalgar;73;chamberi;7;-3,6964896;40,432787;7200;181;145;4805;3;2;atico;exterior;si;buen_estado;30;1;1;0,48;0,31;0,48;0,02;0,58;0,35;1;0,988114984;0,233631038;0,268213172;-1,193832073;1,478514485;0,452377423;10,20823902;22,752651;9,660205495
664;Ciudad Universitaria;93;moncloa;9;-3,717588;40,439326;5000;220;200;4275;5;3;piso;exterior;si;a_reformar;25;1;1;0,35;0,17;0,32;0,16;0,11;0,25;1;0,256178568;0,847872608;0,538561417;0,285581259;-0,019236922;0,118926559;14,23890704;18,79822108;8,043024157
666;Chopera;23;arganzuela;2;-3,694843;40,393452;3622;37;30;3475;1;1;piso;exterior;si;buen_estado;25;1;1;0,43;0,35;0,56;0,07;0,27;0,52;0;1,057162426;0,003150307;0,034657164;0,058656731;-0,689995565;0,495894741;12,40597363;16,46376624;12,06777025
667;Puerta del Angel;102;latina;10;-3,73136;40,40835;2692;130;90;2915;2;2;duplex;exterior;no;buen_estado;30;0;0;0,41;0,27;0,54;0,1;0,33;0,57;0;-0,042909765;0,032570207;0,069405406;-0,05819464;-0,381703794;-0,04506857;11,66186069;21,8191402;13,94780088
668;Ventas;151;ciudad_lineal;15;-3,650615;40,431204;3300;60;54;3043;2;1;piso;exterior;si;buen_estado;30;0;0;0,41;0,26;0,47;0,38;0,31;0,41;0;-0,309372868;-0,00346781;-0,003660464;-0,089972262;-0,223213557;-0,454100914;12,64032448;20,78241528;13,43059008
671;Nueva España;55;chamartin;5;-3,686471;40,463356;5988;167;150;5275;3;3;piso;exterior;si;a_reformar;28,32117919;1;1;0,34;0,17;0,31;0,04;0,24;0,23;0;-0,13246958;-0,046871899;0,167387855;-0,041353498;0,477119714;-0,009774018;12,64032448;20,78241528;13,43059008
672;Valverde;86;fuencarral;8;-3,692522;40,500943;3897;68;50;3265;1;1;piso;exterior;si;reformado;7,5;0;0;0,34;0,19;0,48;0,19;0,39;0,4;0;-0,252902174;-0,00346781;-0,003660464;0,055845137;-0,618699835;-0,133988443;14,20421856;16,94858245;7,080644733
673;Valdeacederas;65;tetuan;6;-3,701363;40,468956;3833;60;59;3059;2;1;piso;exterior;si;buen_estado;15;0;0;0,42;0,27;0,49;0,19;0,49;0,41;0;-0,026550384;-0,005552857;0,004556363;0,102070641;-0,002623456;0,158069666;11,18104406;19,55661377;17,55990757
674;San Isidro;113;carabanchel;11;-3,731301;40,396029;1939;50;50;3062;2;1;piso;exterior;no;reformado;35;0;0;0,43;0,3;0,53;0,18;0,33;0,61;0;0,358407978;-0,7306183;-0,708915956;-0,109557798;0,302919243;-0,017320469;13,43137217;18,6782269;17,83689337
676;Embajadores;12;centro;1;-3,695594;40,412798;5328;138;128;4245;2;2;piso;exterior;si;reformado;30;1;1;0,43;0,33;0,64;0,04;0,74;0,76;1;0,813375368;-0,044546901;-0,022231625;-0,281943212;0,235666887;0,55143931;8,897225664;16,24441444;18,57260186
677;Pradolongo;127;usera;12;-3,705354;40,383641;3062;65;50;2627;2;1;piso;exterior;no;buen_estado;30;0;0;0,44;0,31;0,52;0,2;0,26;0,69;0;0,473294541;-0,002407226;0,013003342;0,196796618;-0,579804437;0,248644261;14,76177323;17,68055585;20,54338511
678;Casco Histórico de Vallecas;181;vallecas;18;-3,617789;40,381063;3139;72;67;2824;2;1;piso;exterior;no;buen_estado;28,70848505;0;0;0,41;0,58;0,45;0,07;0,53;0,52;0;-0,589443825;-0,00346781;-0,003660464;0,285992617;-0,435972706;-0,208048377;16,32367335;11,57710845;9,574903049
679;Abrantes;117;carabanchel;11;-3,7303384;40,380064;2769;65;55;3259;1;1;piso;exterior;si;buen_estado;15;0;0;0,38;0,22;0,53;0,09;0,2;0,51;0;0,077925327;-0,00346781;-0,003660464;0,12481457;-0,197541105;-0,059158007;13,43137217;18,6782269;17,83689337
680;Castillejos;63;tetuan;6;-3,694907;40,459573;3590;234;184;4124;6;4;piso;exterior;si;buen_estado;15;0;0;0,43;0,26;0,35;0,02;0,51;0,38;0;0,016720164;-0,003511139;-0,00348971;0,129908054;0,604032099;0,18653275;11,18104406;19,55661377;17,55990757
681;Opañel;112;carabanchel;11;-3,719348;40,393468;3100;60;52;1095;2;1;piso;exterior;no;a_reformar;30;0;0;0,43;0,31;0,53;0,05;0,39;0,51;0;0,521862887;-0,008459373;0,031623543;0,376605475;-0,237060736;0,045588237;13,43137217;18,6782269;17,83689337
682;Aluche;104;latina;10;-3,767796;40,395915;2444;90;75;2954;3;1;piso;exterior;si;segunda_mano;31,3162664;0;0;0,33;0,14;0,35;0,1;0,1;0,43;0;-0,189183238;-0,00346781;-0,003660464;0,055845137;-0,599384657;-0,255857627;11,66186069;21,8191402;13,94780088
683;Casco Histórico de Vallecas;181;vallecas;18;-3,606091;40,368847;1814;86;70;3002;2;1;piso;exterior;si;buen_estado;25;0;0;0,41;0,58;0,45;0,07;0,53;0,52;0;-0,507658442;-0,00346781;-0,003660464;0,294764242;-0,431428475;-0,164853905;16,32367335;11,57710845;9,574903049
684;Embajadores;12;centro;1;-3,705582;40,408472;6583;120;101;3382;2;2;piso;exterior;no;buen_estado;15;1;1;0,43;0,33;0,64;0,04;0,74;0,76;0;0,620315837;0,391455465;0,217791992;0,894470928;-0,325791488;0,359391643;8,897225664;16,24441444;18,57260186
685;Trafalgar;73;chamberi;7;-3,699458;40,437304;4400;50;45;4957;2;1;piso;interior;si;buen_estado;30,70468258;1;1;0,48;0,31;0,48;0,02;0,58;0,35;1;0,969093329;0,284869696;0,325139237;-0,836771844;1,357204528;0,409803857;10,20823902;22,752651;9,660205495
686;Santa Eugenia;182;vallecas;18;-3,606545;40,38394;3172;93;80;2682;2;1;piso;exterior;si;buen_estado;40;0;0;0,34;0,72;0,32;0,3;0,15;0,51;0;-0,621691189;0,047184288;0,002333882;0,62765553;-0,348937499;-0,173397826;16,32367335;11,57710845;9,574903049
687;Palomeras Sureste;134;puente_vallecas;13;-3,650318;40,380916;2333;60;58;2563;3;1;piso;exterior;no;a_reformar;30;0;0;0,36;0,29;0,55;0,07;0,14;0,57;0;-0,888040941;-0,064724477;-0,095712386;0,115613433;-0,799277322;-0,399605618;14,08516192;17,53242516;15,65135819
688;Lucero;103;latina;10;-3,744063;40,403824;2090;67;62;2562;3;1;piso;exterior;no;a_reformar;30;0;0;0,38;0,21;0,39;0,09;0,13;0,47;0;0,02369097;0,151632111;0,310799417;-0,41676196;-0,441112806;-0,16790087;11,66186069;21,8191402;13,94780088
690;Villaverde Alto, Casco Histórico de Villaverde;171;villaverde;17;-3,704495;40,343355;2488;80;75;2613;3;1;piso;exterior;no;buen_estado;25;0;0;0,44;0,39;0,52;0,23;0,49;0,73;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,606011083;-0,039473386;15,43409004;16,55947157;18,12365171
691;Acacias;22;arganzuela;2;-3,705912;40,407353;9000;30;25;4323;1;1;piso;interior;si;buen_estado;40;1;1;0,42;0,35;0,48;0,14;0,24;0,4;0;0,646778608;0,45177075;0,252519111;0,967982844;-0,394972664;0,351503463;12,40597363;16,46376624;12,06777025
692;Pradolongo;127;usera;12;-3,706194;40,385378;3077;75;60;2846;2;1;piso;exterior;no;buen_estado;7,5;0;0;0,44;0,31;0,52;0,2;0,26;0,69;0;0,54607573;-0,001055876;0,034235661;0,214360427;-0,570729624;0,245017628;14,76177323;17,68055585;20,54338511
693;Bellas Vistas;61;tetuan;6;-3,704581;40,458083;3750;60;55;3768;2;1;piso;exterior;no;buen_estado;30;0;0;0,4;0,23;0,46;0,03;0,5;0,46;0;0,058194029;-0,00346781;-0,003660464;0,343894796;0,476431161;0,262612899;11,18104406;19,55661377;17,55990757
694;Embajadores;12;centro;1;-3,700976;40,409673;4250;40;35;3258;1;1;piso;exterior;no;buen_estado;28,3720472;1;1;0,43;0,33;0,64;0,04;0,74;0,76;0;0,787515765;0,037982833;0,088486708;0,413541155;-0,149081381;0,449344078;8,897225664;16,24441444;18,57260186
695;San Fermín;123;usera;12;-3,68802;40,371631;2727;55;50;2546;2;1;piso;exterior;no;buen_estado;40;0;0;0,45;0,47;0,62;0,59;0,48;0,75;0;-0,181053544;-0,00346781;-0,003660464;0,055845137;-0,691375694;0,249256489;14,76177323;17,68055585;20,54338511
696;Ciudad Jardín;53;chamartin;5;-3,674755;40,446425;3000;120;100;4270;4;2;piso;exterior;si;a_reformar;30;1;1;0,38;0,22;0,46;0,02;0,29;0,27;0;-0,111655427;-0,147352506;-0,202362753;0,692231852;0,800927089;-0,181129494;12,64032448;20,78241528;13,43059008
697;Embajadores;12;centro;1;-3,7023612;40,409228;7885;208;179;4396;4;3;piso;exterior;si;buen_estado;30;1;1;0,43;0,33;0,64;0,04;0,74;0,76;0;0,745069611;0,105914678;0,09983449;0,564553443;-0,208679783;0,420227922;8,897225664;16,24441444;18,57260186
